X,Y,track_fid,track_seg_id,track_seg_point_id,ele,time,magvar,geoidheight,name,cmt,desc,src,link1_href,link1_text,link1_type,link2_href,link2_text,link2_type,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid
-73.986214,40.693444,0,0,217,13.2769727275224,2019/10/10 17:51:13+00,,,,,,,,,,,,,,,,,,,,,
-73.98624,40.693434,0,0,218,13.3608352752183,2019/10/10 17:51:15+00,,,,,,,,,,,,,,,,,,,,,
-73.986273,40.693426,0,0,219,13.4185815354304,2019/10/10 17:51:17+00,,,,,,,,,,,,,,,,,,,,,
-73.986299,40.693415,0,0,220,13.5353675704202,2019/10/10 17:51:19+00,,,,,,,,,,,,,,,,,,,,,
-73.986324,40.693419,0,0,221,13.5821118696739,2019/10/10 17:51:21+00,,,,,,,,,,,,,,,,,,,,,
-73.986349,40.693405,0,0,222,13.685544553145,2019/10/10 17:51:23+00,,,,,,,,,,,,,,,,,,,,,
-73.986363,40.693422,0,0,223,13.6642764331442,2019/10/10 17:51:30+00,,,,,,,,,,,,,,,,,,,,,
-73.985963,40.693682,0,0,224,13.9802093505859,2019/10/10 17:51:49+00,,,,,,,,,,,,,,,,,,,,,
-73.985937,40.693651,0,0,225,14.3745183944702,2019/10/10 17:52:00+00,,,,,,,,,,,,,,,,,,,,,
-73.986067,40.693539,0,1,0,14.5177412033081,2019/10/10 19:16:11+00,,,,,,,,,,,,,,,,,,,,,
-73.986005,40.693496,0,1,1,14.4921388626099,2019/10/10 19:16:17+00,,,,,,,,,,,,,,,,,,,,,
-73.986086,40.693509,0,1,2,14.6367044448853,2019/10/10 19:16:24+00,,,,,,,,,,,,,,,,,,,,,
-73.986147,40.693521,0,1,3,14.7293567657471,2019/10/10 19:16:30+00,,,,,,,,,,,,,,,,,,,,,
-73.98605,40.693499,0,1,4,14.7537155151367,2019/10/10 19:16:37+00,,,,,,,,,,,,,,,,,,,,,
-73.986145,40.693474,0,1,5,15.0667428970337,2019/10/10 19:16:46+00,,,,,,,,,,,,,,,,,,,,,
-73.986112,40.693545,0,1,6,14.9262247085571,2019/10/10 19:16:52+00,,,,,,,,,,,,,,,,,,,,,
-73.986009,40.693482,0,1,7,14.7722568511963,2019/10/10 19:16:59+00,,,,,,,,,,,,,,,,,,,,,
-73.986031,40.693529,0,1,8,14.358021736145,2019/10/10 19:17:05+00,,,,,,,,,,,,,,,,,,,,,
-73.985993,40.69353,0,1,9,14.3697004318237,2019/10/10 19:17:12+00,,,,,,,,,,,,,,,,,,,,,
-73.98605,40.693554,0,1,10,14.4726047515869,2019/10/10 19:17:23+00,,,,,,,,,,,,,,,,,,,,,
-73.986168,40.693554,0,1,11,14.7493438720703,2019/10/10 19:17:29+00,,,,,,,,,,,,,,,,,,,,,
-73.985973,40.693492,0,1,12,14.6195726394653,2019/10/10 19:17:36+00,,,,,,,,,,,,,,,,,,,,,
